Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset
4959,4959,4.008,0.25,2,6,44.261,44.335,45.444,0.119
4965,4965,4.008,0.25,2,6,44.318,44.29,45.343,0.125
4966,4966,4.008,0.25,2,6,44.352,44.445,45.462,0.125
4967,4967,4.008,0.25,2,6,44.294,44.438,45.256,0.125
4968,4968,4.008,0.25,2,6,44.324,44.508,45.318,0.125
4969,4969,4.008,0.25,2,6,44.343,44.482,45.333,0.125
4970,4970,4.008,0.25,2,6,44.235,44.393,45.185,0.125
4971,4971,4.008,0.25,2,6,44.265,44.453,45.182,0.125
4972,4972,4.008,0.25,2,6,44.291,44.477,45.169,0.125
4973,4973,4.008,0.25,2,6,44.196,44.191,45.125,0.125
4974,4974,4.008,0.25,2,6,44.222,44.524,45.158,0.125
4975,4975,4.008,0.25,2,6,44.257,44.397,45.218,0.125
4982,4982,4.008,0.25,2,6,44.36,44.492,45.308,0.05
4983,4983,4.008,0.25,2,6,44.451,44.652,45.823,0.05
4984,4984,4.008,0.25,2,6,44.313,44.547,45.355,0.05
4985,4985,4.008,0.25,2,6,44.307,44.47,45.339,0.05
4986,4986,4.008,0.25,2,6,44.345,44.628,45.625,0.05
4987,4987,4.008,0.25,2,6,44.328,44.625,45.523,0.05
4990,4990,4.008,0.25,2,6,44.271,44.406,45.327,0.05
4991,4991,4.008,0.25,2,6,44.335,44.485,45.304,0.05
4995,4995,4.008,0.25,2,6,44.292,44.436,45.272,0.05
4996,4996,4.008,0.25,2,6,44.249,44.373,45.303,0.05
4997,4997,4.008,0.25,2,6,44.261,44.419,45.324,0.05
4998,4998,4.008,0.25,2,6,44.247,44.394,45.28,0.05
4999,4999,4.008,0.25,2,6,44.252,44.4,45.125,-0.097
5000,5000,4.008,0.25,2,6,44.4,44.771,45.447,-0.097
5001,5001,4.008,0.25,2,6,44.149,44.423,45.095,-0.097
5002,5002,4.008,0.25,2,6,44.217,44.456,45.275,-0.097
5003,5003,4.008,0.25,2,6,44.27,44.508,45.366,-0.097
5004,5004,4.008,0.25,2,6,44.292,44.585,45.365,-0.097
5005,5005,4.008,0.25,2,6,44.2,44.522,45.125,-0.097
5006,5006,4.008,0.25,2,6,44.244,44.411,45.155,-0.097
5007,5007,4.008,0.25,2,6,44.321,44.571,45.331,-0.097
5008,5008,4.008,0.25,2,6,44.266,44.539,45.362,-0.097
5009,5009,4.008,0.25,2,6,44.275,44.373,45.369,-0.097
5013,5013,4.008,0.25,2,6,44.357,44.429,45.282,-0.04
5014,5014,4.008,0.25,2,6,44.311,44.47,45.278,-0.04
5015,5015,4.008,0.25,2,6,44.324,44.458,45.258,-0.04
5016,5016,4.008,0.25,2,6,44.322,44.521,45.136,-0.04
5017,5017,4.008,0.25,2,6,44.335,44.57,45.375,-0.04
5018,5018,4.008,0.25,2,6,44.291,44.503,45.152,-0.04
5019,5019,4.008,0.25,2,6,44.282,44.526,45.034,-0.04
5020,5020,4.008,0.25,2,6,44.273,44.479,45.155,-0.04
5021,5021,4.008,0.25,2,6,44.274,44.482,45.236,-0.04
5022,5022,4.008,0.25,2,6,44.324,44.527,45.126,-0.04
5023,5023,4.008,0.25,2,6,44.249,44.473,45.24,-0.04
5024,5024,4.008,0.25,2,6,44.294,44.488,45.09,-0.04
5025,5025,4.008,0.25,2,6,44.284,44.496,45.311,-0.04
5026,5026,4.008,0.25,2,6,44.305,44.455,45.096,-0.04
5027,5027,4.008,0.25,2,6,44.307,44.454,45.139,-0.04
5031,5031,4.008,0.25,2,6,44.262,44.463,45.08,-0.04
5032,5032,4.008,0.25,2,6,44.277,44.496,45.215,-0.04
5033,5033,4.008,0.25,2,6,44.248,44.469,45.164,-0.04
5038,5038,4.008,0.25,2,6,44.158,44.346,45.052,0.75
5039,5039,4.008,0.25,2,6,44.215,44.37,45.01,0.75
5040,5040,4.008,0.25,2,6,43.979,44.132,45.047,0.75
5041,5041,4.008,0.25,2,6,44.114,44.127,44.88,0.75
5042,5042,4.008,0.25,2,6,44.157,44.232,44.859,0.75
5044,5044,4.008,0.25,2,6,44.142,44.247,44.825,0.75
5045,5045,4.008,0.25,2,6,44.093,44.217,44.801,0.75
5046,5046,4.008,0.25,2,6,44.16,44.276,44.967,0.75
5047,5047,4.008,0.25,2,6,44.118,44.225,44.875,-1.25
5048,5048,4.008,0.25,2,6,44.232,44.451,45.072,-1.25
5049,5049,4.008,0.25,2,6,44.001,44.19,44.638,-1.25
5050,5050,4.008,0.25,2,6,44.193,44.288,44.9,-1.25
5051,5051,4.008,0.25,2,6,44.04,44.129,44.625,-1.25
5052,5052,4.008,0.25,2,6,44.146,44.26,44.915,-1.25
5053,5053,4.008,0.25,2,6,44.17,44.253,44.918,-1.25
5054,5054,4.008,0.25,2,6,44.114,44.219,44.875,-1.25
5055,5055,4.008,0.25,2,6,44.101,44.165,44.869,-1.25
5056,5056,4.008,0.25,2,6,44.153,44.231,44.807,-1.25
5057,5057,4.008,0.25,2,6,44.123,44.249,44.864,-1.25
5058,5058,4.008,0.25,2,6,44.16,44.242,44.865,-1.25
5059,5059,4.008,0.25,2,6,44.133,44.245,44.94,-1.25
5060,5060,4.008,0.25,2,6,44.149,44.211,44.96,-1.25
5062,5062,4.008,0.25,2,6,44.126,44.223,44.755,-1.25
5063,5063,4.008,0.25,2,6,44.088,44.101,44.838,-1.25
5064,5064,4.008,0.25,2,6,44.139,44.221,44.872,-1.25
5065,5065,4.008,0.25,2,6,44.118,44.223,44.836,-1.25
5066,5066,4.008,0.25,2,6,44.089,44.221,44.843,-1.25
5068,5068,4.008,0.25,2,6,44.175,44.275,44.905,-1.25
5069,5069,4.008,0.25,2,6,44.129,44.238,44.875,-1.25
5070,5070,4.008,0.25,2,6,44.218,44.313,45.092,-1.25
5071,5071,4.008,0.25,2,6,44.14,44.257,44.891,-1.25
5072,5072,4.008,0.25,2,6,44.179,44.311,44.942,-1.25
5073,5073,4.008,0.25,2,6,44.161,44.292,44.929,-1.25
5075,5075,4.008,0.25,2,6,44.178,44.267,44.859,-1.25
5076,5076,4.008,0.25,2,6,44.189,44.324,44.867,-1.25
5077,5077,4.008,0.25,2,6,44.241,44.349,45.057,-1.25
5078,5078,4.008,0.25,2,6,44.122,44.218,45.062,-1.29
5079,5079,4.008,0.25,2,6,44.184,44.307,44.668,-1.29
5080,5080,4.008,0.25,2,6,44.055,44.167,44.716,-1.29
5081,5081,4.008,0.25,2,6,44.034,44.075,44.788,-1.29
5082,5082,4.008,0.25,2,6,44.061,44.181,44.657,-1.29
5083,5083,4.008,0.25,2,6,43.934,44.03,44.56,-1.29
5084,5084,4.008,0.25,2,6,43.996,44.112,44.574,-1.29
5085,5085,4.008,0.25,2,6,44.037,44.207,45.021,-1.29
5086,5086,4.008,0.25,2,6,44.096,44.223,44.998,-1.29
5089,5089,4.008,0.25,2,6,44.063,44.123,44.821,-1.29
5090,5090,4.008,0.25,2,6,44.117,44.251,44.878,-1.29
5091,5091,4.008,0.25,2,6,44.085,44.194,44.918,-1.29
5092,5092,4.008,0.25,2,6,44.103,44.204,44.817,-1.29
5093,5093,4.008,0.25,2,6,44.103,44.214,44.913,-1.29
5094,5094,4.008,0.25,2,6,44.102,44.173,44.794,-1.29
5095,5095,4.008,0.25,2,6,44.059,44.107,44.668,-1.29
5096,5096,4.008,0.25,2,6,44.054,44.147,44.731,-1.29
5097,5097,4.008,0.25,2,6,44.077,44.119,44.908,-1.29
5098,5098,4.008,0.25,2,6,44.07,44.108,44.933,-1.29
5099,5099,4.008,0.25,2,6,44.077,44.158,44.882,-1.29
5100,5100,4.008,0.25,2,6,44.089,44.129,44.737,-1.29
5101,5101,4.008,0.25,2,6,44.079,44.206,44.764,-1.29
5102,5102,4.008,0.25,2,6,44.014,44.171,44.739,-1.29
5103,5103,4.008,0.25,2,6,44.171,44.258,44.93,-1.29
5104,5104,4.008,0.25,2,6,44.05,44.139,44.759,-1.29
5105,5105,4.008,0.25,2,6,44.118,44.2,44.864,-1.29
5106,5106,4.008,0.25,2,6,44.113,44.16,44.729,-1.29
5111,5111,4.008,0.25,2,6,44.077,44.151,44.676,-1.29
5113,5113,4.008,0.25,2,6,44.104,44.221,44.799,-1.29
5114,5114,4.008,0.25,2,6,44.115,44.198,44.898,-1.29
5115,5115,4.008,0.25,2,6,44.12,44.228,44.879,-1.29
5116,5116,4.008,0.25,2,6,44.084,44.154,45.125,-1.29
5117,5117,4.008,0.25,2,6,44.075,44.127,44.724,-1.29
5118,5118,4.008,0.25,2,6,44.08,44.189,44.873,-1.29
5119,5119,4.008,0.25,2,6,44.085,44.127,44.811,-1.29
5120,5120,4.008,0.25,2,6,44.038,44.197,44.657,-1.29
5122,5122,4.008,0.25,2,6,44.036,44.141,44.564,-1.29
5128,5128,4.008,0.25,2,6,44.078,44.395,44.534,-1.29
5129,5129,4.008,0.25,2,6,44.145,44.243,44.636,-1.29
5130,5130,4.008,0.25,2,6,44.105,44.24,43.911,-1.29
5131,5131,4.008,0.25,2,6,44.042,44.253,44.625,-1.29
5132,5132,4.008,0.25,2,6,44.111,44.302,44.903,-1.29
5133,5133,4.008,0.25,2,6,44.061,44.376,44.607,-1.29
5134,5134,4.008,0.25,2,6,44.044,44.211,44.625,-1.29
5135,5135,4.008,0.25,2,6,43.966,44.375,44.125,-1.29
5136,5136,4.008,0.25,2,6,44.001,44.145,44.449,-1.29
5137,5137,4.008,0.25,2,6,43.991,44.197,45.143,-1.29
5138,5138,4.008,0.25,2,6,44.081,44.248,44.109,-1.29
5139,5139,4.008,0.25,2,6,44.022,44.185,44.117,-1.29
5140,5140,4.008,0.25,2,6,44.026,44.2,44.875,-1.29
5141,5141,4.008,0.25,2,6,43.984,44.222,44.875,-1.29
5142,5142,4.008,0.25,2,6,43.993,44.301,44.701,-1.29
5143,5143,4.008,0.25,2,6,44.07,44.293,44.125,-1.29
5144,5144,4.008,0.25,2,6,43.899,44.266,43.875,-1.29
5183,5183,4.008,0.25,2,6,44.043,44.093,44.402,-1.29
5184,5184,4.008,0.25,2,6,44.01,44.22,44.62,-1.29
5185,5185,4.008,0.25,2,6,44.267,44.426,44.125,-1.29
5197,5197,4.008,0.25,2,6,44.018,43.992,44.875,-1.29
5198,5198,4.008,0.25,2,6,43.98,44.055,44.119,-1.29
5199,5199,4.008,0.25,2,6,44.028,44.122,44.399,-1.29
5200,5200,4.008,0.25,2,6,43.937,44.134,43.938,-1.29
5201,5201,4.008,0.25,2,6,43.951,44.117,44.125,-1.29
5202,5202,4.008,0.25,2,6,43.991,44.193,44.593,-1.29
5203,5203,4.008,0.25,2,6,43.881,44.289,44.369,-1.29
5204,5204,4.008,0.25,2,6,43.903,44.167,44.875,-1.29
5206,5206,4.008,0.25,2,6,43.958,44.132,44.375,-1.29
5207,5207,4.008,0.25,2,6,44.02,44.131,44.394,-1.29
5208,5208,4.008,0.25,2,6,43.913,44.118,44.617,-1.29
5209,5209,4.008,0.25,2,6,43.984,44.141,44.375,-1.29
5210,5210,4.008,0.25,2,6,43.375,44.183,44.388,-1.29
5211,5211,4.008,0.25,2,6,43.954,44.018,44.187,-1.29
5212,5212,4.008,0.25,2,6,43.927,44.133,43.875,-1.29
5213,5213,4.008,0.25,2,6,43.905,43.91,44.601,-1.29
5217,5217,4.008,0.25,2,6,43.926,44.109,44.434,-1.29
5218,5218,4.008,0.25,2,6,43.988,43.965,44.302,-1.29
5219,5219,4.008,0.25,2,6,43.983,44.375,44.291,-1.29
5220,5220,4.008,0.25,2,6,44.047,44.148,44.297,-1.29
5221,5221,4.008,0.25,2,6,44.099,44.103,44.619,-1.29
5222,5222,4.008,0.25,2,6,44.09,44.299,44.875,-1.29
5223,5223,4.008,0.25,2,6,44.029,44.132,44.358,-1.29
5224,5224,4.008,0.25,2,6,44.115,44.246,44.625,-1.29
5225,5225,4.008,0.25,2,6,44.079,44.239,44.18,-1.29
5226,5226,4.008,0.25,2,6,44.095,44.125,44.914,-1.29
5227,5227,4.008,0.25,2,6,44.093,44.137,44.839,-1.29
5228,5228,4.008,0.25,2,6,44.101,44.152,44.836,-1.29
5229,5229,4.008,0.25,2,6,44.148,44.212,44.555,-1.29
5230,5230,4.008,0.25,2,6,44.15,44.304,45.125,-1.29
5231,5231,4.008,0.25,2,6,44.15,44.287,44.864,-1.29
5232,5232,4.008,0.25,2,6,44.109,44.18,44.896,-1.29
5237,5237,4.008,0.25,2,6,44.047,44.275,44.973,-1.29
5238,5238,4.008,0.25,2,6,44.019,44.389,44.753,-1.29
5239,5239,4.008,0.25,2,6,44.145,44.423,44.75,-1.29
5240,5240,4.008,0.25,2,6,43.992,44.325,44.84,-1.29
5241,5241,4.008,0.25,2,6,44.218,44.255,45.036,-1.29
5242,5242,4.008,0.25,2,6,44.095,44.342,44.935,-1.29
5243,5243,4.008,0.25,2,6,44.118,44.285,44.917,-1.29
5244,5244,4.008,0.25,2,6,44.093,44.339,44.625,0.68
5245,5245,4.008,0.25,2,6,44.079,44.361,44.65,0.68
5246,5246,4.008,0.25,2,6,44.096,44.297,45.119,0.68
5247,5247,4.008,0.25,2,6,44.154,44.173,44.875,0.68
5248,5248,4.008,0.25,2,6,44.055,44.214,44.747,0.68
5251,5251,4.008,0.25,2,6,44.069,44.221,44.531,0.68
5253,5253,4.008,0.25,2,6,44.082,44.202,44.702,0.68
5254,5254,4.008,0.25,2,6,44.109,44.088,44.625,0.68
5255,5255,4.008,0.25,2,6,44.045,44.132,44.348,0.68
5256,5256,4.008,0.25,2,6,44.077,44.141,44.694,0.68
5257,5257,4.008,0.25,2,6,44.13,44.149,44.603,0.68
5258,5258,4.008,0.25,2,6,44.101,44.201,44.768,0.68
5259,5259,4.008,0.25,2,6,44.008,44.247,44.567,0.68
5260,5260,4.008,0.25,2,6,43.956,44.251,44.361,0.68
5261,5261,4.008,0.25,2,6,43.993,44.102,44.572,0.68
5266,5266,4.008,0.25,2,6,44.049,44.129,44.676,0.68
5267,5267,4.008,0.25,2,6,44.168,44.255,44.59,0.68
5268,5268,4.008,0.25,2,6,44.179,44.1,44.723,0.68
5269,5269,4.008,0.25,2,6,44.187,44.183,44.867,0.68
5270,5270,4.008,0.25,2,6,44.14,44.247,44.625,0.68
5271,5271,4.008,0.25,2,6,44.235,44.346,44.893,0.68
5272,5272,4.008,0.25,2,6,44.135,44.268,45.375,0.68
5273,5273,4.008,0.25,2,6,44.119,44.311,44.782,0.68
5274,5274,4.008,0.25,2,6,43.878,44.133,44.58,0.68
5276,5276,4.008,0.25,2,6,43.91,43.938,43.693,0.68
5277,5277,4.008,0.25,2,6,44.032,44.055,44.375,0.68
5278,5278,4.008,0.25,2,6,43.913,44.007,44.617,0.68
5279,5279,4.008,0.25,2,6,43.92,43.87,43.875,0.68
5280,5280,4.008,0.25,2,6,43.937,43.877,44.52,0.68
5281,5281,4.008,0.25,2,6,43.736,44.125,45.125,0.68
5282,5282,4.008,0.25,2,6,43.931,44.179,44.608,0.68
5283,5283,4.008,0.25,2,6,43.902,44.025,43.998,0.68
5284,5284,4.008,0.25,2,6,43.962,43.893,44.375,0.68
5285,5285,4.008,0.25,2,6,43.851,43.898,44.109,0.68
5286,5286,4.008,0.25,2,6,43.935,44.059,44.506,0.68
5287,5287,4.008,0.25,2,6,43.808,43.973,43.806,0.68
5288,5288,4.008,0.25,2,6,43.967,44.049,44.875,0.68
5289,5289,4.008,0.25,2,6,43.779,44.18,44.195,0.68
5290,5290,4.008,0.25,2,6,43.821,44.021,44.439,0.68
5291,5291,4.008,0.25,2,6,44.017,43.932,44.625,0.68
5293,5293,4.008,0.25,2,6,43.857,44.194,44.087,0.68
5294,5294,4.008,0.25,2,6,43.988,44.118,44.447,0.68
5304,5304,4.008,0.25,2,6,44.16,44.102,44.625,0.72
5305,5305,4.008,0.25,2,6,44.18,44.063,44.611,0.72
5306,5306,4.008,0.25,2,6,44.101,44.047,44.551,0.72
5307,5307,4.008,0.25,2,6,44.109,44.069,44.545,0.72
5308,5308,4.008,0.25,2,6,44.098,44.058,44.584,0.72
5309,5309,4.008,0.25,2,6,44.114,44.128,44.68,0.72
5310,5310,4.008,0.25,2,6,44.112,44.074,44.508,0.72
5311,5311,4.008,0.25,2,6,44.166,44.209,44.864,0.72
5312,5312,4.008,0.25,2,6,44.196,44.2,44.907,0.72
5313,5313,4.008,0.25,2,6,44.058,44.01,44.481,0.72
5314,5314,4.008,0.25,2,6,44.042,44.025,44.581,0.72
5315,5315,4.008,0.25,2,6,43.983,44.003,44.456,0.72
5316,5316,4.008,0.25,2,6,43.99,44.029,44.443,0.72
5317,5317,4.008,0.25,2,6,44.022,44.001,44.484,0.72
5318,5318,4.008,0.25,2,6,43.966,43.991,44.625,0.72
5319,5319,4.008,0.25,2,6,44.01,44.004,44.581,0.72
5320,5320,4.008,0.25,2,6,44.023,44.018,44.491,0.72
5321,5321,4.008,0.25,2,6,44.035,44.01,44.652,0.72
5322,5322,4.008,0.25,2,6,44.035,44.132,44.708,0.72
5323,5323,4.008,0.25,2,6,44.051,44.037,44.625,0.72
5324,5324,4.008,0.25,2,6,44.028,44.012,44.52,0.72
5325,5325,4.008,0.25,2,6,43.985,44.03,44.754,0.72
5326,5326,4.008,0.25,2,6,44.003,43.917,44.652,0.72
5327,5327,4.008,0.25,2,6,43.918,43.957,44.559,0.72
5328,5328,4.008,0.25,2,6,43.907,43.834,44.502,0.72
5329,5329,4.008,0.25,2,6,43.916,43.982,44.556,0.72
5330,5330,4.008,0.25,2,6,43.989,44.067,44.46,0.72
5331,5331,4.008,0.25,2,6,43.97,44.032,44.683,0.72
5332,5332,4.008,0.25,2,6,44.032,44.111,44.5,0.72
5333,5333,4.008,0.25,2,6,44.011,44.033,44.595,0.72
5334,5334,4.008,0.25,2,6,43.963,43.972,44.538,0.72
6638,6638,2.004,0.25,2,6,47.981,46.966,51.238,-0.348
6642,6642,2.004,0.25,2,6,47.98,46.97,51.195,-0.348
6643,6643,2.004,0.25,2,6,47.972,46.958,51.168,-0.348
6644,6644,2.004,0.25,2,6,47.963,46.946,51.194,-0.348
6645,6645,2.004,0.25,2,6,47.962,46.945,51.193,-0.348
6646,6646,2.004,0.25,2,6,47.949,46.934,51.176,-0.348
6647,6647,2.004,0.25,2,6,47.955,46.935,51.184,-0.348
6649,6649,2.004,0.25,2,6,47.977,46.959,51.2,-0.348
6650,6650,2.004,0.25,2,6,47.972,46.953,51.18,-0.348
6651,6651,2.004,0.25,2,6,47.965,46.954,51.184,-0.348
6652,6652,2.004,0.25,2,6,47.96,46.941,51.199,-0.348
6653,6653,2.004,0.25,2,6,47.96,46.942,51.193,-0.348
6654,6654,2.004,0.25,2,6,47.985,46.981,51.204,-0.348
6655,6655,2.004,0.25,2,6,47.979,46.985,51.225,-0.348
6656,6656,2.004,0.25,2,6,47.968,46.957,51.181,-0.348
6657,6657,2.004,0.25,2,6,47.973,46.96,51.21,-0.348
6658,6658,2.004,0.25,2,6,47.958,46.942,51.173,-0.348
6659,6659,2.004,0.25,2,6,47.96,46.938,51.183,-0.348
6661,6661,2.004,0.25,2,6,47.98,46.974,51.235,-0.348
6662,6662,2.004,0.25,2,6,47.982,46.976,51.192,-0.348
6663,6663,2.004,0.25,2,6,47.97,46.958,51.192,-0.348
6664,6664,2.004,0.25,2,6,47.968,46.952,51.184,-0.348
6665,6665,2.004,0.25,2,6,47.953,46.94,51.169,-0.348
6666,6666,2.004,0.25,2,6,47.953,46.935,51.17,-0.348
6667,6667,2.004,0.25,2,6,47.97,46.968,51.203,-0.348
6668,6668,2.004,0.25,2,6,47.976,46.968,51.192,-0.348
6669,6669,2.004,0.25,2,6,47.974,46.962,51.185,-0.348
6671,6671,2.004,0.25,2,6,47.97,46.957,51.187,-0.348
6672,6672,2.004,0.25,2,6,47.959,46.935,51.179,-0.348
6673,6673,2.004,0.25,2,6,48.006,46.986,51.23,-0.348
6674,6674,2.004,0.25,2,6,48.038,47.031,51.255,-0.348
6675,6675,2.004,0.25,2,6,48.022,47.005,51.244,-0.348
6676,6676,2.004,0.25,2,6,48.013,46.998,51.224,-0.348
6680,6680,2.004,0.25,2,6,47.982,46.978,51.191,-0.348
6681,6681,2.004,0.25,2,6,47.984,46.975,51.21,-0.348
6682,6682,2.004,0.25,2,6,47.981,46.974,51.201,-0.348
6683,6683,2.004,0.25,2,6,47.982,46.969,51.267,-0.348
6684,6684,2.004,0.25,2,6,47.981,46.967,51.2,-0.348
6685,6685,2.004,0.25,2,6,47.993,46.974,51.192,-0.348
6687,6687,2.004,0.25,2,6,47.968,46.96,51.183,-0.348
6688,6688,2.004,0.25,2,6,47.969,46.959,51.179,-0.348
6689,6689,2.004,0.25,2,6,47.962,46.956,51.193,-0.348
6690,6690,2.004,0.25,2,6,47.95,46.94,51.16,-0.348
6691,6691,2.004,0.25,2,6,47.969,46.956,51.185,-0.348
6692,6692,2.004,0.25,2,6,48.01,46.988,51.234,-0.348
6694,6694,2.004,0.25,2,6,47.972,46.973,51.201,-0.348
6695,6695,2.004,0.25,2,6,47.964,46.956,51.181,-0.348
6696,6696,2.004,0.25,2,6,47.96,46.953,51.189,-0.348
6697,6697,2.004,0.25,2,6,48.001,46.996,51.216,-0.348
6704,6704,2.004,0.25,2,6,48.006,46.997,51.218,-0.348
6705,6705,2.004,0.25,2,6,47.983,46.968,51.19,-0.348
6706,6706,2.004,0.25,2,6,47.97,46.962,51.189,-0.348
6707,6707,2.004,0.25,2,6,47.965,46.956,51.194,-0.348
6708,6708,2.004,0.25,2,6,47.958,46.951,51.198,-0.348
6709,6709,2.004,0.25,2,6,47.987,46.952,51.221,-0.32
6710,6710,2.004,0.25,2,6,47.992,46.969,51.23,-0.32
6711,6711,2.004,0.25,2,6,47.99,46.969,51.243,-0.32
6712,6712,2.004,0.25,2,6,47.987,46.957,51.242,-0.32
6713,6713,2.004,0.25,2,6,47.989,46.962,51.248,-0.32
6714,6714,2.004,0.25,2,6,47.989,46.959,51.223,-0.32
6715,6715,2.004,0.25,2,6,47.993,46.96,51.235,-0.32
6716,6716,2.004,0.25,2,6,47.988,46.955,51.239,-0.32
6718,6718,2.004,0.25,2,6,47.994,46.959,51.241,-0.32
6719,6719,2.004,0.25,2,6,47.993,46.952,51.23,-0.32
6720,6720,2.004,0.25,2,6,47.999,46.96,51.24,-0.32
6721,6721,2.004,0.25,2,6,47.995,46.96,51.26,-0.32
