Run,Type,Target,EBeam,P_SHMS,Theta_SHMS,P_HMS,Theta_HMS,Current,PS1,PS4,PS5,HMS_Rate_(kHz),SHMS_Rate_(kHz),Coin_Rate_(kHz),Charge_(mC),Raw_HMS,Raw_SHMS,Raw_Coin,EDTM,SHMS_Hadron_Tracking,Comments
13513,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,58.051,13,5,0,1.288,501.871,0.054,206.714,245k,395k,179k,35k,0.876,299
13514,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,58.773,13,5,0,1.31,510.855,0.055,208.182,246k,398k,179k,35k,0.865,279
13515,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,53.119,13,5,0,1.282,499.12,0.054,194.15,230k,371k,170k,36k,0.87,283
13516,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,37.318,13,5,0,1.274,496.113,0.053,108.044,129k,207k,103k,29k,0.872,142
13517,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,45.083,13,5,0,1.283,499.628,0.054,160.39,191k,307k,146k,35k,0.87,249
13518,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,55.227,13,5,0,1.296,504.907,0.054,200.678,238k,384k,174k,36k,0.867,300
13519,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,49.397,13,5,0,1.29,501.706,0.054,176.98,210k,339k,157k,35k,0.875,244
13520,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,61.541,13,5,0,1.321,514.811,0.056,224.518,266k,430k,192k,36k,0.876,281
13521,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,63.673,13,5,0,1.318,513.305,0.056,256.017,303k,490k,218k,39k,0.873,377
13522,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,55.986,13,5,0,1.313,510.517,0.055,203.857,242k,390k,178k,36k,0.878,264
13523,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,47.311,13,5,0,1.302,506.54,0.055,167.361,199k,320k,152k,35k,0.865,254
13524,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,60.779,13,5,0,1.325,516.013,0.056,216.323,256k,414k,187k,35k,0.864,284
13525,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,58.502,13,5,0,1.321,513.978,0.056,207.676,246k,397k,181k,35k,0.869,328
13526,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,35.485,13,5,0,1.289,501.42,0.054,116.651,139k,223k,114k,33k,0.852,175
13527,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,64.848,13,5,0,1.335,521.085,0.057,113.346,134k,217k,97k,17k,0.869,151
13528,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,54.899,13,5,0,1.32,514.195,0.056,197.881,235k,380k,175k,35k,0.877,281
13529,Prod,LD2,7.937,5.512,11.12,2.139,-34.58,59.521,13,5,0,1.325,516.15,0.056,59.74,71k,115k,52k,10k,0.856,74
13531,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,60.854,12,0,-1,1.323,197.3,0.028,210.538,4249k,309k,92k,34k,0.8,237
13532,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,61.074,12,5,0,1.324,197.515,0.028,216.835,257k,318k,95k,35k,0.863,239
13533,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,55.834,12,5,0,1.307,194.687,0.028,199.451,237k,293k,90k,35k,0.868,232
13534,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,53.675,12,5,0,1.296,192.754,0.028,193.534,231k,284k,89k,36k,0.876,226
13535,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,59.415,12,5,0,1.333,198.552,0.028,211.131,251k,310k,94k,35k,0.856,243
13536,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,61.454,12,5,0,1.332,198.699,0.028,218.614,259k,320k,95k,35k,0.873,239
13537,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,42.149,12,5,0,1.322,196.779,0.028,149.292,178k,219k,77k,35k,0.852,165
13538,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,56.721,12,5,0,1.322,197.021,0.028,186.495,221k,274k,84k,33k,0.846,182
13539,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,64.847,12,5,0,1.341,199.633,0.028,231.651,275k,340k,100k,35k,0.863,258
13540,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,53.307,12,5,0,1.317,195.94,0.028,189.699,226k,278k,87k,35k,0.853,247
13541,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,59.81,12,5,0,1.313,195.444,0.028,224.973,267k,330k,99k,37k,0.847,251 pions
13542,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,61.845,12,5,0,1.331,198.377,0.028,210.84,250k,309k,92k,34k,0.856,254 pion events
13543,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,63.72,12,5,0,1.338,199.384,0.028,202.646,240k,297k,87k,31k,0.853,237 pion events
13544,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,60.01,12,5,0,1.32,196.284,0.028,225.105,268k,330k,99k,37k,0.863,236 pions
13545,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,57.254,12,5,0,1.318,196.178,0.028,193.788,230k,284k,86k,34k,0.871,244 pions
13546,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,58.987,12,5,0,1.318,195.975,0.028,212.931,253k,312k,95k,36k,0.857,208 pion events
13547,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,55.736,12,5,0,1.308,194.595,0.028,207.149,246k,303k,93k,37k,0.839,227 pions
13548,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,60.882,12,5,0,1.33,197.928,0.028,189.953,225k,278k,83k,31k,0.86,209 pions
13549,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,53.099,12,5,0,1.296,192.477,0.027,188.43,224k,276k,86k,35k,0.86,210
13550,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,58.672,12,5,0,1.31,194.942,0.028,209.777,249k,307k,93k,35k,0.842,189
13551,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,56.249,12,5,0,1.31,195.227,0.028,198.461,235k,290k,89k,35k,0.863,249
13552,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,52.895,12,5,0,1.301,193.373,0.028,187.159,223k,274k,87k,35k,0.853,209
13553,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,59.309,12,5,0,1.328,197.645,0.028,227.573,270k,333k,101k,38k,0.881,277
13554,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,50.321,12,5,0,1.312,195.048,0.028,146.748,175k,215k,69k,29k,0.869,158
13555,Prod,Dummy10cm,7.937,5.512,13.12,2.139,-34.58,37.223,10,3,0,0.162,20.648,0.01,131.723,110k,136k,36k,35k,0.975,11
13556,Prod,Dummy10cm,7.937,5.512,13.12,2.139,-34.58,37.477,10,3,0,0.163,20.685,0.01,134.897,112k,139k,37k,36k,0.929,20
13557,Prod,Dummy10cm,7.937,5.512,13.12,2.139,-34.58,28.929,10,3,0,0.162,20.647,0.01,104.658,89k,108k,37k,36k,0.924,10
13558,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,31.294,12,5,0,1.134,168.087,0.024,111.195,133k,162k,65k,36k,0.853,112 beam unstable
13559,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,56.933,12,5,0,1.33,198.323,0.028,204.953,242k,299k,93k,36k,0.865,232
13560,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,62.144,12,5,0,1.337,199.512,0.028,231.925,274k,339k,101k,37k,0.852,259
13561,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,54.391,12,5,0,1.279,190.575,0.027,192.849,228k,282k,88k,35k,0.86,210
13562,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,48.117,12,5,0,1.275,189.767,0.027,170.457,202k,249k,82k,35k,0.846,210
13563,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,39.79,12,5,0,1.143,168.944,0.024,143.546,171k,209k,72k,36k,0.867,163
13564,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,39.466,12,5,0,1.22,181.509,0.026,134.077,159k,196k,70k,34k,0.864,138 pions
13565,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,46.292,12,5,0,1.291,192.494,0.028,167.509,198k,245k,82k,36k,0.849,171
13566,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,48.68,12,5,0,1.287,191.833,0.027,172.218,204k,252k,82k,35k,0.857,178
13567,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,56.412,12,5,0,1.276,190.185,0.027,181.855,215k,266k,81k,32k,0.871,190 pion events
13568,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,48.229,12,5,0,1.285,191.476,0.027,193.399,229k,283k,92k,40k,0.847,208
13569,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,57.247,12,5,0,1.34,200.847,0.029,179.892,212k,264k,82k,31k,0.879,214 pion events
13570,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,57.338,12,5,0,1.275,190.106,0.027,200.191,237k,292k,88k,35k,0.852,227 pion events
13571,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,54.813,12,5,0,1.307,195.165,0.028,196.153,232k,287k,89k,36k,0.86,235
13572,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,43.999,12,5,0,1.359,203.416,0.029,155.696,184k,228k,79k,35k,0.86,156
13573,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,56.668,12,5,0,1.31,195.879,0.028,208.95,247k,306k,95k,37k,0.868,214
13574,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,61.692,12,5,0,1.334,199.564,0.028,215.799,255k,316k,95k,35k,0.862,265
13575,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,55.432,12,5,0,1.296,193.539,0.028,200.941,238k,294k,91k,36k,0.862,227
13576,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,50.911,12,5,0,1.273,190.202,0.027,26.821,32k,39k,13k,5k,0.862,26
13578,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,53.79,12,5,0,1.282,191.607,0.027,202.937,240k,297k,93k,37k,0.86,235
13579,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,47.473,12,5,0,1.266,188.739,0.027,168.838,200k,247k,81k,35k,0.86,200
13580,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,57.356,12,5,0,1.32,197.384,0.028,256.093,302k,375k,115k,44k,0.866,263
13581,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,55.916,12,5,0,1.327,198.512,0.028,173.813,205k,254k,80k,31k,0.857,201
13582,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,55.378,12,5,0,1.305,194.846,0.028,197.467,234k,289k,89k,35k,0.852,197
13583,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,61.64,12,5,0,1.335,199.603,0.028,245.059,289k,359k,107k,39k,0.858,249
13584,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,58.411,12,5,0,1.306,194.802,0.028,196.307,232k,287k,87k,33k,0.861,216
13585,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,61.006,12,5,0,1.339,199.987,0.028,231.719,274k,339k,102k,38k,0.859,230 pions
13586,Prod,LD2,7.937,5.512,13.12,2.139,-34.58,64.609,12,5,0,1.345,201.184,0.028,228.464,270k,334k,98k,35k,0.876,252 pion events 11204 pions total for this kinematic
13589,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.627,13,6,0,3.649,559.38,0.146,31.822,195k,241k,260k,20k,0.693,23 pions run interrupted after PSS chain drop
13633,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,5.603,13,6,0,3.127,484.264,0.117,19.114,118k,146k,170k,38k,0.708,29
13634,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,4.283,13,6,0,2.252,350.097,0.067,15.534,97k,120k,122k,42k,0.698,16
13635,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.93,13,6,0,3.535,548.756,0.138,56.119,341k,427k,443k,35k,0.687,67
13636,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,10.919,13,6,0,3.442,534.771,0.134,6.3,38k,48k,52k,6k,0.7,2
13639,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,6.944,13,6,0,3.536,549.337,0.138,10.258,63k,78k,90k,16k,0.684,7
13647,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.553,13,6,0,3.537,550.355,0.139,56.968,346k,434k,451k,36k,0.688,67
13648,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,12.255,13,6,0,3.503,544.195,0.137,37.091,227k,283k,301k,30k,0.701,52
13649,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,13.04,13,6,0,3.539,549.714,0.138,40.615,248k,310k,328k,31k,0.689,46
13650,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.383,13,6,0,3.539,548.818,0.138,51.369,314k,392k,409k,33k,0.69,59
13651,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.368,13,6,0,3.556,551.156,0.139,52.023,318k,397k,417k,36k,0.689,62
13652,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.742,13,6,0,3.551,549.299,0.139,39.908,245k,305k,318k,25k,0.686,51
13653,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.052,13,6,0,3.509,542.074,0.137,50.815,314k,390k,408k,36k,0.679,48
13654,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,9.322,13,6,0,3.51,541.461,0.137,21.453,132k,164k,182k,24k,0.679,19
13655,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,17.279,13,6,0,3.575,552.202,0.14,59.861,367k,456k,475k,34k,0.695,76
13656,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,13.418,13,6,0,3.57,550.68,0.14,48.184,296k,367k,390k,36k,0.686,61 and a lot of scatter around the peak
13657,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.525,13,6,0,3.567,549.181,0.139,59.615,366k,454k,474k,35k,0.693,72 alot of hair to the right of the peak.
13658,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.769,13,6,0,3.547,544.55,0.138,56.201,347k,429k,449k,35k,0.683,63
13659,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.559,13,6,0,3.561,546.039,0.139,57.326,354k,437k,456k,34k,0.681,69
13660,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.855,13,6,0,3.482,534.088,0.132,61.184,378k,467k,474k,35k,0.688,101
13661,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.255,13,6,0,3.477,531.323,0.132,57.101,354k,436k,445k,34k,0.692,72
13662,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.045,13,6,0,3.522,537.009,0.135,70.83,441k,541k,560k,43k,0.687,82
13663,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.231,13,6,0,3.607,548.475,0.141,57.629,359k,439k,464k,35k,0.692,73
13664,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.608,13,6,0,3.493,530.479,0.133,63.151,395k,483k,500k,43k,0.691,64
13665,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.795,13,6,0,3.501,531.151,0.133,47.841,299k,365k,377k,32k,0.681,60
13666,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,13.417,13,6,0,3.532,534.703,0.135,47.178,296k,361k,381k,35k,0.691,68
13667,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.585,13,6,0,3.488,527.795,0.132,54.638,342k,417k,429k,34k,0.69,69
13668,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.354,13,0,-1,3.486,527.505,0.132,27.437,5674k,210k,216k,18k,0.674,35
13669,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,9.184,13,0,-1,3.454,521.336,0.13,15.05,3137k,115k,126k,17k,0.676,16
13670,Prod,Dummy10cm,7.937,6.538,8.385,1.332,-35.12,35.301,12,4,0,1.005,233.101,0.026,125.56,364k,370k,86k,35k,0.646,19
13671,Prod,Dummy10cm,7.937,6.538,8.385,1.332,-35.12,27.617,12,4,0,1.004,232.391,0.026,94.29,274k,278k,73k,34k,0.649,18
13672,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.833,13,6,0,3.629,548.364,0.142,60.716,380k,462k,491k,35k,0.691,75
13673,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.729,13,6,0,3.508,530.294,0.133,56.337,353k,429k,443k,35k,0.684,84
13674,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,13.219,13,6,0,3.489,526.041,0.132,48.16,303k,367k,385k,36k,0.695,66
13675,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.689,13,6,0,3.488,525.75,0.131,54.459,342k,415k,429k,37k,0.691,80
13676,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.551,13,6,0,3.523,531.088,0.133,57.258,359k,436k,448k,34k,0.687,73
13677,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.24,13,6,0,3.517,528.969,0.133,56.548,356k,431k,445k,34k,0.687,55 on the low side of the average (statistically significanty lower counts)
13678,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,12.03,13,6,0,3.533,530.902,0.134,66.495,419k,507k,540k,56k,0.685,101 slightly longer run than it should have been
13679,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.534,13,6,0,3.509,526.624,0.132,50.013,316k,382k,397k,34k,0.685,56
13680,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,14.099,13,6,0,3.541,530.753,0.134,49.815,314k,379k,399k,35k,0.694,69
13681,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.552,13,6,0,3.541,530.335,0.134,58.069,366k,442k,460k,37k,0.698,84
13682,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.461,13,6,0,3.554,532.847,0.135,58.387,368k,445k,462k,35k,0.689,71
13683,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.968,13,6,0,3.648,544.827,0.141,56.179,356k,428k,457k,34k,0.682,54
13684,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,5.606,13,6,0,3.555,530.255,0.136,7.136,46k,54k,67k,14k,0.686,10
13685,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.663,13,6,0,3.68,548.981,0.143,58.536,371k,445k,478k,34k,0.682,65
13686,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,16.785,13,6,0,3.689,550.28,0.144,61.068,387k,465k,499k,36k,0.685,80
13687,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,13.291,13,6,0,3.7,552.499,0.145,40.73,258k,310k,340k,31k,0.685,58
13688,Prod,LD2,7.937,6.538,8.385,1.332,-35.12,15.722,13,6,0,3.654,544.071,0.142,56.121,357k,427k,459k,35k,0.69,52
