Run,Type,Target,EBeam,P_SHMS,Theta_SHMS,P_HMS,Theta_HMS,Current,PS1,PS4,PS5,HMS_Rate_(kHz),SHMS_Rate_(kHz),Coin_Rate_(kHz),Charge_(mC),Raw_HMS,Raw_SHMS,Raw_Coin,EDTM,SHMS_Hadron_Tracking,Comments
16080,Prod,LH2,8.487,6.265,8.93,2.193,-20.905,44.73,12,9,0,25.102,241.314,0.448,64.909,85k,103k,396k,15k,0.978,16080
16083,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,15.344,13,9,0,6.058,274.782,0.159,9.978,13k,38k,91k,6k,0.973,359
16084,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,34.54,14,9,0,11.708,594.823,0.487,48.257,64k,101k,680k,14k,0.961,1568
16086,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,28.226,14,9,0,10.818,545.745,0.437,22.044,29k,46k,303k,8k,0.961,661
16087,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,25.288,14,9,0,9.692,471.513,0.331,49.525,65k,100k,576k,19k,0.968,1537
16088,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,27.011,14,0,-1,9.863,479.447,0.34,32.436,11054k,66k,381k,12k,0.968,1082
16089,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,25.083,14,9,0,9.603,467.41,0.328,38.416,51k,77k,445k,15k,0.967,1262
16090,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,24.486,14,9,0,9.743,473.509,0.333,58.649,77k,118k,683k,24k,0.968,1950
16091,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,26.263,14,9,0,9.837,478.261,0.338,46.726,62k,94k,546k,17k,0.968,1612
16092,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,24.547,14,9,0,9.597,464.181,0.327,42.495,56k,85k,494k,17k,0.968,1410
16093,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,23.811,14,8,0,9.569,464.174,0.325,43.07,114k,87k,500k,18k,0.968,1482
16094,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,24.214,14,8,0,9.922,482.311,0.341,43.329,114k,87k,509k,18k,0.967,1422
16095,Prod,LH2,8.487,6.265,5.5,2.193,-20.905,26.936,14,8,0,9.852,478.126,0.338,44.644,118k,90k,521k,16k,0.968,1486
16097,Prod,Dummy10cm,8.487,6.265,5.5,2.193,-20.905,35.473,12,7,0,4.219,152.34,0.057,44.988,77k,88k,68k,13k,0.986,110
16098,Prod,Dummy10cm,8.487,6.538,5.5,1.882,-28.42,33.26,12,5,0,1.206,129.717,0.021,44.13,83k,74k,26k,13k,0.987,38
16099,Prod,Dummy10cm,8.487,6.538,5.5,1.882,-28.42,35.218,12,5,0,1.211,131.516,0.021,75.651,141k,127k,44k,21k,0.986,47
16100,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,25.165,14,6,0,2.887,506.73,0.112,82.621,217k,153k,286k,33k,0.963,593
16101,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,22.799,14,6,0,2.825,492.486,0.109,53.422,141k,99k,186k,23k,0.961,411
16102,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,17.84,14,6,0,3.033,554.326,0.129,34.334,89k,65k,135k,19k,0.957,265
16103,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,12.457,14,6,0,3.172,584.122,0.136,6.648,17k,13k,28k,6k,0.952,45
16104,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,20.728,14,6,0,2.929,532.6,0.123,51.468,133k,97k,195k,25k,0.958,368
16105,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,25.978,14,6,0,3.051,554.923,0.129,61.923,161k,117k,231k,24k,0.957,419
16106,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,34.716,14,6,0,3.129,572.598,0.133,65.693,170k,125k,240k,18k,0.959,411
16107,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,27.549,14,6,0,3.049,558.187,0.13,98.809,255k,188k,368k,35k,0.959,680
16109,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,33.278,14,0,-1,3.091,565.761,0.132,40.18,3421k,76k,147k,12k,0.958,270
16110,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,29.984,14,6,0,3.113,570.351,0.133,107.279,277k,204k,397k,35k,0.959,772
16111,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,33.277,14,6,0,3.138,577.296,0.135,119.265,307k,228k,439k,35k,0.959,889
16112,Prod,LH2,8.487,6.538,5.5,1.882,-28.42,34.796,14,6,0,3.15,577.111,0.135,159.911,412k,304k,586k,45k,0.958,1101
16114,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,6.651,14,6,0,1.879,301.605,0.054,5.366,14k,9k,20k,9k,0.974,52
16115,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,23.842,14,6,0,2.78,505.364,0.116,91.154,235k,171k,333k,38k,0.958,655
16118,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,19.584,14,6,0,3.096,568.508,0.133,35.688,92k,68k,138k,18k,0.96,268
16120,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,24.152,14,6,0,2.94,537.369,0.125,22.715,59k,43k,85k,9k,0.959,173
16121,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,32.611,14,6,0,3.079,566.796,0.132,76.499,196k,145k,279k,23k,0.961,584
16123,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,25.956,14,6,0,3.028,557.941,0.129,50.392,129k,96k,187k,19k,0.959,369
16124,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,32.884,14,6,0,3.093,570.232,0.133,104.833,269k,200k,384k,31k,0.957,736
16125,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,30.564,14,0,-1,4.338,568.549,1.381,29.964,3791k,57k,1346k,1242k,0.958,212
16126,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,33.859,14,6,0,3.08,568.741,0.132,110.937,284k,211k,405k,35k,0.96,768
16127,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,33.295,14,6,0,3.08,567.409,0.132,111.474,286k,212k,407k,33k,0.958,786
16128,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,35.213,14,6,0,3.114,575.424,0.134,127.121,326k,243k,463k,35k,0.957,900
16129,Prod,LH2,8.479,6.538,5.5,1.882,-28.42,28.386,14,6,0,3.037,559.272,0.13,76.318,196k,145k,282k,27k,0.958,533
16130,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,61.331,13,7,0,5.671,394.845,0.181,192.498,246k,271k,514k,31k,0.964,1619
16131,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,64.992,13,7,0,5.941,414.373,0.192,230.692,295k,326k,624k,35k,0.964,1957
16133,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,71.857,13,0,-1,6.46,454.161,0.215,127.583,10626k,182k,355k,17k,0.963,1003
16134,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,67.289,13,7,0,6.184,432.207,0.203,240.541,308k,341k,659k,35k,0.964,1895
16135,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,39.409,13,7,0,4.05,258.182,0.099,82.303,107k,108k,173k,21k,0.973,725
16136,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,50.194,13,7,0,5.445,376.422,0.171,169.963,217k,238k,452k,34k,0.964,1348
16137,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,53.863,13,7,0,5.677,388.982,0.176,194.539,249k,271k,509k,36k,0.966,1562
16138,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,64.237,13,7,0,6.074,422.2,0.198,238.844,306k,338k,654k,37k,0.963,1974
16139,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,54.164,13,7,0,5.697,392.504,0.181,194.681,250k,273k,522k,36k,0.963,1561
16140,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,63.782,13,7,0,5.983,415.611,0.194,233.869,299k,330k,635k,36k,0.964,1881
16141,Prod,LH2,8.479,6.538,7.47,1.882,-28.42,52.378,13,7,0,5.328,362.302,0.164,182.364,235k,254k,476k,34k,0.964,1497
16143,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,27.894,12,7,0,4.186,99.486,0.05,38.81,50k,38k,45k,14k,0.984,235
16146,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,58.41,12,7,0,6.033,150.002,0.079,186.264,239k,189k,211k,32k,0.979,1105
16147,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,39.849,12,7,0,4.431,106.03,0.055,95.277,124k,94k,105k,24k,0.983,537
16148,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,71.407,12,7,0,6.295,157.375,0.084,223.847,287k,228k,249k,31k,0.982,1308
16151,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,69.263,12,0,-1,6.133,152.076,0.08,65.01,5431k,66k,71k,9k,0.98,381
16152,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,63.882,12,7,0,6.113,151.905,0.08,220.363,284k,223k,246k,34k,0.982,1304
16153,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,65.482,12,7,0,6.247,155.196,0.082,222.54,287k,226k,249k,34k,0.98,1310
16154,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,71.801,12,7,0,6.304,156.749,0.084,258.897,333k,263k,288k,36k,0.981,1567
16155,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,65.892,12,7,0,6.099,151.1,0.08,231.276,298k,234k,257k,35k,0.981,1388
16156,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,68.764,12,7,0,6.212,153.833,0.082,246.937,319k,250k,275k,36k,0.983,1491
16157,Prod,LH2,8.479,6.538,9.47,1.882,-28.42,61.07,12,7,0,5.889,144.693,0.077,216.951,281k,219k,242k,35k,0.98,1328
16158,Prod,Dummy10cm,8.479,6.538,9.47,1.882,-28.42,35.476,8,4,0,1.202,15.733,0.012,117.445,410k,374k,39k,33k,0.992,44
16159,Prod,LH2,8.479,6.265,8.93,2.193,-20.895,67.384,12,9,0,24.265,234.824,0.431,172.772,222k,270k,1015k,25k,0.978,3786
16161,Prod,LH2,8.479,6.265,8.93,2.193,-20.895,56.552,12,9,0,23.457,225.788,0.411,138.797,179k,216k,811k,24k,0.979,3073
16162,HeePCoin,LH2,8.479,3.731,30.02,5.587,-19.56,42.074,5,3,0,0.686,2.86,0.033,81.092,169k,206k,48k,19k,0.991,15896
16164,HeePCoin,LH2,8.479,3.731,30.02,5.587,-19.56,61.067,5,3,0,0.743,3.095,0.035,46.075,95k,116k,24k,8k,0.991,8829
16165,HeePCoin,Dummy10cm,8.479,3.731,30.02,5.587,-19.56,39.133,3,0,0,0.133,0.772,0.011,27.946,94k,109k,8k,7k,1,204
16167,HeePCoin,LH2,8.479,3.996,28.355,5.321,-20.905,65.754,6,2,0,0.464,3.472,0.027,113.772,240k,163k,44k,17k,0.992,14564
16168,HeePCoin,LH2,8.479,3.996,28.355,5.321,-20.905,68.474,6,2,0,0.477,3.582,0.028,25.475,54k,37k,10k,4k,0.992,3289
16170,HeePCoin,Dummy10cm,8.479,3.996,28.355,5.321,-20.905,35.846,3,0,0,0.084,0.763,0.01,24.177,53k,96k,7k,7k,0.989,112
16171,HeePSing,LH2,8.479,7.559,9.455,6.477,-15.065,9.166,6,0,-1,0.841,51.321,51.321,5.536,476k,880k,880k,6k,0.997,shms 29505
16172,HeePSing,Dummy10cm,8.479,7.559,9.455,6.477,-15.065,18.405,6,0,-1,0.491,35.434,35.434,15.162,379k,828k,828k,8k,0.998,6161
16174,HeePSing,Dummy10cm,8.479,7.106,11.9,5.878,-15.63,17.296,4,0,-1,0.782,7.657,7.657,12.345,502k,545k,545k,7k,0.998,2412
16178,HeePSing,LH2,8.479,7.106,11.9,5.878,-15.63,9.682,4,0,-1,1.363,11.836,11.836,4.342,599k,578k,578k,4k,0.998,11893
16179,HeePSing,LH2,8.479,7.106,11.9,5.878,-15.63,7.186,4,0,-1,1.343,11.664,11.664,7.557,1045k,1006k,1006k,11k,0.998,20672
16180,HeePSing,LH2,8.479,6.72,13.85,5.878,-17.97,49.909,5,0,-1,1.091,22.409,22.409,49.764,1055k,1274k,1274k,10k,0.997,17307
16181,HeePSing,LH2,8.479,6.72,13.85,5.878,-17.97,46.002,5,0,-1,0.989,20.244,20.244,48.087,1023k,1232k,1232k,10k,0.997,16831
16182,HeePSing,Dummy10cm,8.479,6.72,13.85,5.878,-17.97,33.65,5,0,-1,0.239,5.085,5.085,22.761,150k,187k,187k,7k,0.998,585
16183,HeePSing,Dummy10cm,8.479,6.538,14.745,5.878,-20.38,26.355,4,0,-1,0.037,3.489,3.489,22.164,24k,225k,225k,8k,0.998,559
16184,HeePSing,LH2,8.479,6.538,14.745,5.878,-20.38,63.947,5,0,-1,0.147,20.652,20.652,38.171,79k,645k,645k,6k,0.996,7329
16185,HeePSing,LH2,8.479,6.538,14.745,5.878,-20.38,71.684,5,0,-1,0.149,20.951,20.951,64.173,131k,1082k,1082k,9k,0.996,12084
16188,HeePSing,LH2,8.479,6.265,16.1,5.587,-17.235,22.902,3,0,-1,1.602,4.686,4.686,13.66,897k,524k,524k,6k,0.998,2095
16189,HeePSing,LH2,8.479,6.265,16.1,5.587,-17.235,19.085,3,0,-1,1.576,4.615,4.615,28.161,1840k,1077k,1077k,15k,0.998,4321
16192,HeePSing,Dummy10cm,8.479,6.265,16.1,5.587,-17.235,38.152,3,0,-1,0.729,2.306,2.306,27.979,535k,338k,338k,7k,0.998,1472
16193,HeePSing,Dummy10cm,8.479,5.646,19.2,5.587,-19.505,36.096,0,0,-1,0.132,0.615,0.615,21.19,75k,348k,348k,6k,0.998,0
16194,HeePSing,LH2,8.479,5.646,19.2,5.587,-19.505,64.921,2,0,-1,0.779,3.868,3.868,45.899,495k,818k,818k,7k,0.997,4167
16195,HeePSing,LH2,8.479,5.646,19.2,5.587,-19.505,65.955,2,0,-1,0.738,3.672,3.672,55.099,591k,979k,979k,8k,0.997,4951
16196,HeePSing,LH2,8.479,5.646,19.2,5.587,-19.505,64.463,2,0,-1,0.783,3.884,3.884,28.248,304k,502k,502k,4k,0.998,0
16197,HeePSing,LH2,8.479,4.902,23.205,5.587,-21.875,62.07,0,0,-1,0.079,1.221,1.221,78.351,95k,1445k,1445k,13k,0.998,0
16198,HeePSing,LH2,8.479,4.902,23.205,5.587,-21.875,69.296,0,0,-1,0.084,1.301,1.301,80.475,96k,1484k,1484k,12k,0.998,0
16199,HeePSing,LH2,8.479,4.902,23.205,5.587,-21.875,69.938,0,0,-1,0.085,1.333,1.333,77.071,91k,1421k,1421k,11k,0.998,3629
16200,HeePSing,Dummy10cm,8.479,4.902,23.205,5.587,-21.875,9.004,0,0,-1,0.025,0.218,0.218,5.483,9k,38k,38k,7k,0.999,0
16201,HeePSing,Dummy10cm,8.479,4.902,23.205,5.587,-21.875,39.71,0,0,-1,0.026,0.234,0.234,9.818,6k,58k,58k,2k,0.998,58
16203,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,36.047,11,10,0,62.485,150.588,0.953,4.043,12k,14k,90k,1k,0.989,2581
16205,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,47.291,13,0,-1,98.667,237.539,2.033,50.967,73740k,43k,1522k,11k,0.987,30377
16206,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,52.489,13,12,0,100.027,240.594,2.064,36.272,26k,31k,1085k,7k,0.987,22207
16207,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,57.406,13,12,0,103.257,248.415,2.159,93.775,66k,80k,2839k,16k,0.987,56631
16208,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,51.792,13,12,0,101.919,244.847,2.121,94.372,67k,80k,2848k,18k,0.987,56326
16209,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,59.621,13,12,0,103.363,248.42,2.163,93.869,66k,80k,2843k,16k,0.987,56527
16210,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,30.221,13,12,0,101.361,243.225,2.105,84.454,60k,72k,2560k,28k,0.987,51174
16211,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,54.455,13,12,0,88.729,213.038,1.705,125.426,89k,107k,3508k,23k,0.988,77129
16213,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,71.372,13,12,0,110.067,263.93,2.341,85.87,61k,73k,2648k,12k,0.987,51121
16215,Prod,LH2,8.479,2.792,19.22,5.587,-12.14,71.01,13,12,0,107.621,258.085,2.265,25.589,18k,22k,780k,3k,0.987,12491
16219,Prod,Dummy10cm,8.479,2.792,19.22,5.587,-12.14,30.102,10,9,0,17.993,41.122,0.1,51.219,96k,110k,141k,17k,0.994,2213
16220,Prod,LH2,8.479,2.792,21.22,5.587,-12.14,60.895,11,10,0,100.977,144.397,1.397,116.782,330k,237k,2347k,19k,0.99,69086
16222,Prod,LH2,8.479,2.792,21.22,5.587,-12.14,79.907,11,0,-1,115.514,165.221,1.658,8.474,12250k,17k,176k,1k,0.99,4785
16223,Prod,LH2,8.479,2.792,21.22,5.587,-12.14,62.294,11,0,-1,103.569,148.026,1.443,103.062,149339k,208k,2081k,16k,0.99,60768
16224,Prod,LH2,8.479,2.792,21.22,5.587,-12.14,57.623,11,10,0,101.675,145.418,1.409,83.636,236k,169k,1683k,14k,0.99,49052
16225,Prod,LH2,8.479,2.792,21.22,5.587,-12.14,54.473,11,10,0,98.491,140.631,1.346,82.295,233k,167k,1638k,15k,0.99,48860
16226,Prod,LH2,8.479,2.792,21.22,5.587,-12.14,56.106,11,10,0,94.767,135.294,1.285,8,23k,16k,158k,1k,0.991,4735
16227,Prod,Dummy10cm,8.479,2.792,21.22,5.587,-12.14,26.462,9,8,0,17.513,25.756,0.078,37.403,141k,104k,85k,14k,0.994,1501
16228,Prod,LH2,8.479,2.792,23.215,5.587,-12.14,78.459,11,10,0,113.633,95.824,1.079,12.111,34k,14k,167k,2k,0.992,6114
16229,Prod,LH2,8.479,2.792,23.215,5.587,-12.14,61.474,11,10,0,98.703,83.15,0.909,115.41,327k,138k,1547k,19k,0.992,58819
16232,Prod,LH2,8.479,2.792,23.215,5.587,-12.14,69.21,11,0,-1,106.861,90.08,1.005,110.252,160101k,132k,1522k,21k,0.992,55628
16233,Prod,LH2,8.479,2.792,23.215,5.587,-12.14,34.937,8,8,0,18.651,17.694,0.068,27.284,102k,97k,49k,8k,0.994,937
16236,Lumi,LH2,8.479,2.792,21.22,5.587,-12.14,40.319,0,11,0,67.279,30.38,30.38,41.844,60k,-27903k,-27903k,10k,0.995,
16237,Lumi,LH2,8.479,2.792,21.22,5.587,-12.14,16.441,0,9,0,28.885,12.659,12.659,37.712,220k,-24765k,-24765k,23k,0.996,
16238,Lumi,LH2,8.479,2.792,21.22,5.587,-12.14,55.8,0,11,0,89.513,40.645,40.645,37.75,54k,-25131k,-25131k,7k,0.992,
16239,Lumi,LH2,8.479,2.792,21.22,5.587,-12.14,27.642,0,10,0,43.173,19.101,19.101,45.76,133k,-30114k,-30114k,16k,0.997,
16240,Lumi,Dummy10cm,8.479,2.792,21.22,5.587,-12.14,15.064,0,10,0,14.12,6.114,6.114,33.481,32k,-7062k,-7062k,23k,0.994,
16241,Lumi,Dummy10cm,8.479,2.792,21.22,5.587,-12.14,29.756,0,10,0,13.68,6.279,6.279,6.266,6k,-1322k,-1322k,2k,0.996,
16242,Lumi,LH2,8.479,2.792,21.22,5.587,-12.14,10.651,0,9,0,17.669,7.722,7.722,34.999,205k,-23055k,-23055k,33k,0.996,
